Product Name,Region,Sales,Profit,Discount,Category,Order Date
Acme Office Executive Series Stainless Steel Trimmers,East,25.71,6.6846,0.0,Office Supplies,12/14/2017
"Acco Banker's Clasps, 5 3/4""-Long",East,17.28,8.1216,0.0,Office Supplies,12/14/2017
Bretford Rectangular Conference Table Tops,East,526.582,-52.6582,0.3,Furniture,12/14/2017
Xerox 1950,Central,11.56,5.6644,0.0,Office Supplies,8/26/2016
ClearSounds CSC500 Amplified Spirit Phone Corded phone,Central,209.97,58.7916,0.0,Technology,8/26/2016
Hon 4060 Series Tables,Central,447.84,98.5248,0.0,Furniture,8/26/2016
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Central,479.97,163.1898,0.0,Technology,8/26/2016
Newell 335,Central,8.64,2.5056,0.0,Office Supplies,8/26/2016
Avery Hi-Liter Smear-Safe Highlighters,West,11.68,4.2048,0.0,Office Supplies,10/15/2017
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",East,40.776,0.509700000000001,0.2,Technology,10/25/2014
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",East,13.698,-9.5886,0.7,Office Supplies,10/25/2014
Samsung HM1900 Bluetooth Headset,West,87.8,32.925,0.2,Technology,4/2/2015
"Computer Room Manger, 14""",South,77.952,15.5904,0.2,Furniture,10/28/2017
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",South,147.184,-29.4368,0.2,Office Supplies,10/28/2017
Xerox 1936,South,47.952,16.1838,0.2,Office Supplies,10/28/2017
Fellowes 8 Outlet Superior Workstation Surge Protector,West,250.26,72.5754,0.0,Office Supplies,12/5/2014
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",East,40.776,0.509700000000001,0.2,Technology,11/3/2017
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",West,29.6,9.25,0.2,Office Supplies,1/6/2015
Recycled Pressboard Report Cover with Reinforced Top Hinge,West,1.938,-1.3566,0.7,Office Supplies,1/6/2015
Microsoft Wireless Mobile Mouse 4000,West,159.96,51.1872,0.0,Technology,9/9/2017
Newell 34,East,59.52,15.4752,0.0,Office Supplies,1/5/2015
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",East,17.48,8.2156,0.0,Office Supplies,1/5/2015
Wilson Jones data.warehouse D-Ring Binders with DublLock,East,13.168,4.6088,0.2,Office Supplies,1/5/2015
Hoover Commercial SteamVac,West,40.74,12.222,0.0,Office Supplies,4/16/2017
Global Commerce Series Low-Back Swivel/Tilt Chairs,Central,179.886,-2.56980000000003,0.3,Furniture,9/10/2015
Hoover Shoulder Vac Commercial Portable Vacuum,East,286.256,17.891,0.2,Office Supplies,9/25/2016
Eldon Gobal File Keepers,East,24.224,-4.8448,0.2,Office Supplies,9/25/2016
"SAFCO Commercial Wire Shelving, Black",East,331.536,-82.884,0.2,Office Supplies,9/25/2016
Avery Hi-Liter Smear-Safe Highlighters,East,17.52,6.3072,0.0,Office Supplies,3/16/2015
DIXON Ticonderoga Erasable Checking Pencils,Central,17.856,4.2408,0.2,Office Supplies,11/26/2016
Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),South,431.976,-75.5958,0.2,Technology,9/26/2016
"Global Wood Trimmed Manager's Task Chair, Khaki",West,291.136,-25.4744,0.2,Furniture,6/13/2017
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Central,114.848,35.89,0.2,Office Supplies,9/18/2017
Xerox 1977,Central,10.688,3.7408,0.2,Office Supplies,6/2/2017
"TOPS Voice Message Log Book, Flash Format",East,15.232,5.5216,0.2,Office Supplies,5/15/2016
BIC Brite Liner Highlighters,West,12.42,5.2164,0.0,Office Supplies,9/15/2017
Xerox 202,West,19.44,9.3312,0.0,Office Supplies,8/22/2016
Wilson Jones Legal Size Ring Binders,East,70.368,26.388,0.2,Office Supplies,5/30/2014
Newell 310,South,12.672,1.4256,0.2,Office Supplies,12/18/2017
invisibleSHIELD by ZAGG Smudge-Free Screen Protector,East,89.95,43.176,0.0,Technology,7/30/2017
Tops Wirebound Message Log Books,West,6.58,3.0268,0.0,Office Supplies,11/21/2014
Kensington Expert Mouse Optical USB Trackball for PC or Mac,West,94.99,28.497,0.0,Technology,11/21/2014
Samsung HM1900 Bluetooth Headset,West,35.12,13.17,0.2,Technology,9/24/2015
Xerox 203,West,25.92,12.4416,0.0,Office Supplies,8/20/2017
Ibico Presentation Index for Binding Systems,East,7.96,3.7412,0.0,Office Supplies,6/17/2016
Wireless Extenders zBoost YX545 SOHO Signal Booster,East,566.97,153.0819,0.0,Technology,6/17/2016
Newell 35,East,9.84,2.8536,0.0,Office Supplies,6/17/2016
Maxell 4.7GB DVD+RW 3/Pack,Central,25.488,4.779,0.2,Technology,12/19/2015
Bagged Rubber Bands,East,7.56,0.3024,0.0,Office Supplies,5/31/2015
"Seth Thomas 8 1/2"" Cubicle Clock",South,60.84,19.4688,0.0,Furniture,6/18/2015
Tennsco Double-Tier Lockers,South,450.04,58.5052,0.0,Office Supplies,6/18/2015
Wilson Jones International Size A4 Ring Binders,South,34.6,16.608,0.0,Office Supplies,6/18/2015
Cisco SPA301,South,467.97,140.391,0.0,Technology,6/18/2015
JM Magazine Binder,South,33.02,15.8496,0.0,Office Supplies,6/18/2015
Dana Swing-Arm Lamps,South,17.088,1.068,0.2,Furniture,11/30/2015
"OIC #2 Pencils, Medium Soft",East,3.008,0.3384,0.2,Office Supplies,12/21/2015
Xerox 1938,South,268.24,93.884,0.2,Office Supplies,11/17/2017
Plantronics S12 Corded Telephone Headset System,South,431.16,107.79,0.2,Technology,11/17/2017
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",East,43.6,12.208,0.0,Technology,11/13/2017
"Deflect-o EconoMat Nonstudded, No Bevel Mat",East,154.95,30.99,0.0,Furniture,11/13/2017
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Central,15.552,5.4432,0.2,Office Supplies,10/24/2016
Xerox 1909,South,42.208,13.7176,0.2,Office Supplies,12/6/2014
Xerox 1998,Central,10.368,3.6288,0.2,Office Supplies,12/3/2017
Prang Drawing Pencil Set,West,2.224,0.556,0.2,Office Supplies,9/26/2017
Staple envelope,South,74.52,35.0244,0.0,Office Supplies,2/3/2015
Newell 312,East,17.52,5.256,0.0,Office Supplies,8/12/2017
Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,East,1779.9,373.779,0.0,Furniture,8/12/2017
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,East,219.9,59.373,0.0,Office Supplies,8/12/2017
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",West,7.152,0.7152,0.2,Office Supplies,8/24/2015
Xerox 1968,South,26.72,9.352,0.2,Office Supplies,11/12/2017
Apple iPhone 5,West,1039.728,90.9762000000001,0.2,Technology,8/1/2016
Belkin F5C206VTEL 6 Outlet Surge,West,45.96,13.788,0.0,Office Supplies,8/1/2016
GBC Ibimaster 500 Manual ProClick Binding System,East,456.588,-304.392,0.7,Office Supplies,11/25/2016
Cubify CubeX 3D Printer Double Head Print,East,4499.985,-6599.978,0.7,Technology,11/25/2016
NETGEAR RangeMax WNR1000 Wireless Router,East,59.976,11.9952,0.2,Technology,11/25/2016
Poly String Tie Envelopes,West,6.12,2.8764,0.0,Office Supplies,4/13/2016
Staple holder,West,10.98,2.9646,0.0,Office Supplies,12/27/2014
Staples,West,7.86,3.6156,0.0,Office Supplies,12/27/2014
Advantus Rolling Storage Box,West,51.45,13.8915,0.0,Office Supplies,12/27/2014
GBC VeloBind Cover Sets,West,37.056,13.896,0.2,Office Supplies,12/27/2014
Eureka The Boss Cordless Rechargeable Stick Vac,South,203.92,55.0584,0.0,Office Supplies,4/18/2016
"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",South,29.56,7.9812,0.0,Technology,4/18/2016
Avery Premier Heavy-Duty Binder with Round Locking Rings,Central,8.568,-14.5656,0.8,Office Supplies,3/8/2015
Eldon Portable Mobile Manager,South,45.248,3.9592,0.2,Office Supplies,11/4/2016
BPI Conference Tables,South,876.3,-292.1,0.4,Furniture,11/4/2016
Premier Electric Letter Opener,South,185.376,-34.758,0.2,Office Supplies,11/4/2016
Avery 485,East,25.06,11.7782,0.0,Office Supplies,11/29/2014
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Central,2.89,-4.7685,0.8,Office Supplies,5/17/2016
Acco Hot Clips Clips to Go,Central,7.896,2.4675,0.2,Office Supplies,5/17/2016
Flat Face Poster Frame,Central,22.608,-10.1736,0.6,Furniture,5/17/2016
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Central,30.528,9.54,0.2,Office Supplies,5/17/2016
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",East,4.842,-3.3894,0.7,Office Supplies,9/19/2017
Wilson Jones Easy Flow II Sheet Lifters,Central,1.8,-2.88,0.8,Office Supplies,12/19/2016
Logitech Wireless Touch Keyboard K400,Central,39.984,-1.49940000000001,0.2,Technology,10/12/2017
Xerox 1930,West,32.4,15.876,0.0,Office Supplies,12/12/2015
Xerox 1916,West,97.88,48.94,0.0,Office Supplies,12/12/2015
Vtech CS6719,Central,307.168,30.7168,0.2,Technology,7/12/2015
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",East,26.9,13.181,0.0,Office Supplies,10/2/2015
"#10 White Business Envelopes,4 1/8 x 9 1/2",East,47.01,22.0947,0.0,Office Supplies,3/24/2017
Samsung Galaxy S4 Mini,East,469.99,136.2971,0.0,Technology,3/24/2017
Global Deluxe Steno Chair,East,207.846,2.30939999999999,0.1,Furniture,3/24/2017
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",East,324.744,-77.1267,0.2,Office Supplies,6/1/2017
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",West,40.48,14.5728,0.0,Furniture,3/24/2014
Avery 510,South,12.0,4.2,0.2,Office Supplies,9/22/2015
Tennsco Double-Tier Lockers,South,720.064,-63.0056,0.2,Office Supplies,9/22/2015
"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",South,25.424,-4.767,0.2,Office Supplies,9/22/2015
Newell 310,South,2.816,0.3168,0.2,Office Supplies,9/22/2015
"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",South,3.204,-2.5632,0.7,Office Supplies,9/22/2015
"XtraLife ClearVue Slant-D Ring Binder, White, 3""",South,30.828,-24.6624,0.7,Office Supplies,1/8/2016
Newell 319,South,47.616,5.952,0.2,Office Supplies,1/8/2016
Avaya 5410 Digital phone,South,108.784,10.8784,0.2,Technology,1/8/2016
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",East,4.77,2.1465,0.0,Office Supplies,2/14/2016
Economy #2 Pencils,East,7.98,2.0748,0.0,Office Supplies,2/14/2016
Bevis Boat-Shaped Conference Table,East,550.431,-47.1798,0.3,Furniture,2/14/2016
Regeneration Desk Collection,East,10.56,4.6464,0.0,Furniture,2/14/2016
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",West,1497.666,140.9568,0.15,Furniture,6/8/2017
Shocksock Galaxy S4 Armband,West,17.52,-3.504,0.2,Technology,6/8/2017
Panasonic KP-150 Electric Pencil Sharpener,West,113.22,29.4372,0.0,Office Supplies,10/21/2016
Xerox 193,West,35.88,17.5812,0.0,Office Supplies,10/21/2016
Ibico EPK-21 Electric Binding System,West,4535.976,1644.2913,0.2,Office Supplies,10/21/2016
Binder Clips by OIC,West,11.84,5.6832,0.0,Office Supplies,1/26/2017
"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",East,592.74,160.0398,0.0,Office Supplies,12/8/2017
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",South,111.672,6.97949999999999,0.2,Office Supplies,10/21/2016
Newell 340,East,8.64,2.5056,0.0,Office Supplies,8/26/2014
Plantronics Audio 478 Stereo USB Headset,East,149.97,52.4895,0.0,Technology,8/26/2014
"Iceberg Nesting Folding Chair, 19w x 6d x 43h",West,232.88,17.466,0.2,Furniture,5/16/2014
"Global Fabric Manager's Chair, Dark Gray",East,90.882,15.147,0.1,Furniture,2/3/2015
ClearOne Communications CHAT 70 OC Speaker Phone,Central,508.768,38.1576,0.2,Technology,10/31/2017
"#10 Gummed Flap White Envelopes, 100/Box",Central,9.912,3.2214,0.2,Office Supplies,10/31/2017
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,West,63.936,6.3936,0.2,Furniture,4/26/2015
Newell 345,West,59.52,15.4752,0.0,Office Supplies,4/26/2015
RCA ViSYS 25825 Wireless digital phone,West,311.976,38.997,0.2,Technology,4/26/2015
GBC Premium Transparent Covers with Diagonal Lined Pattern,West,50.352,17.6232,0.2,Office Supplies,4/26/2015
I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Central,19.136,1.9136,0.2,Technology,5/9/2016
Crayola Colored Pencils,South,13.12,2.132,0.2,Office Supplies,1/24/2015
"Iceberg OfficeWorks 42"" Round Tables",West,241.568,-15.098,0.2,Furniture,4/13/2015
Polycom CX600 IP Phone VoIP phone,West,479.92,41.993,0.2,Technology,4/13/2015
Global Super Steno Chair,West,307.136,-11.5176,0.2,Furniture,9/25/2015
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",West,12.6,5.796,0.0,Office Supplies,9/25/2015
Logitech G602 Wireless Gaming Mouse,West,159.98,57.5928,0.0,Technology,9/25/2015
Poly String Tie Envelopes,Central,6.12,2.8764,0.0,Office Supplies,3/28/2014
Hon 94000 Series Round Tables,Central,1184.72,106.6248,0.0,Furniture,3/28/2014
Belkin F5C206VTEL 6 Outlet Surge,East,45.96,13.788,0.0,Office Supplies,7/17/2016
GBC Durable Plastic Covers,South,58.05,26.703,0.0,Office Supplies,4/19/2014
Xerox 232,South,71.28,34.2144,0.0,Office Supplies,4/19/2014
Hon 61000 Series Interactive Training Tables,Central,124.404,-21.3264,0.3,Furniture,7/21/2017
Xerox 1988,South,154.9,69.705,0.0,Office Supplies,9/27/2015
Cisco SPA301,South,1871.88,561.564,0.0,Technology,9/27/2015
DAX Two-Tone Silver Metal Document Frame,Central,16.192,-6.8816,0.6,Furniture,2/27/2016
Akro Stacking Bins,Central,18.936,-3.7872,0.2,Office Supplies,5/2/2016
Sterilite Show Offs Storage Containers,Central,12.672,-3.168,0.2,Office Supplies,5/2/2016
Avery 502,Central,5.04,1.764,0.2,Office Supplies,5/2/2016
Astroparche Fine Business Paper,Central,8.448,2.9568,0.2,Office Supplies,12/9/2014
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Central,20.388,-53.0088,0.8,Office Supplies,12/9/2014
Xerox 1949,West,9.96,4.8804,0.0,Office Supplies,12/25/2015
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",South,320.64,89.7792,0.0,Office Supplies,12/7/2017
Memorex Micro Travel Drive 8 GB,South,52.0,23.4,0.0,Technology,12/7/2017
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",East,25.584,8.9544,0.2,Office Supplies,5/30/2014
Geemarc AmpliPOWER60,East,464.0,134.56,0.0,Technology,5/30/2014
Honeywell Quietcare HEPA Air Cleaner,East,235.95,77.8635,0.0,Office Supplies,5/30/2014
Xerox 1948,East,39.96,17.982,0.0,Office Supplies,5/30/2014
GBC VeloBind Cover Sets,East,18.528,-12.352,0.7,Office Supplies,3/2/2017
Kingston Digital DataTraveler 16GB USB 2.0,West,17.9,3.401,0.0,Technology,10/12/2015
"Contico 72""H Heavy-Duty Storage System",West,81.96,0.0,0.0,Office Supplies,10/12/2015
SAFCO Boltless Steel Shelving,West,272.736,-64.7748,0.2,Office Supplies,7/14/2015
Xerox 1899,West,18.496,6.7048,0.2,Office Supplies,7/14/2015
SAFCO Arco Folding Chair,West,441.92,49.716,0.2,Furniture,7/14/2015
"Hon Metal Bookcases, Black",West,127.764,-191.646,0.7,Furniture,7/14/2015
Xerox 1888,West,166.44,79.8912,0.0,Office Supplies,11/19/2014
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",West,13.38,6.1548,0.0,Office Supplies,5/27/2016
Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,South,24.0,-2.7,0.2,Technology,7/3/2017
Security-Tint Envelopes,East,24.448,8.8624,0.2,Office Supplies,9/25/2017
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,West,6.16,2.9568,0.0,Office Supplies,10/3/2016
Global Deluxe High-Back Manager's Chair,West,915.136,102.9528,0.2,Furniture,10/3/2016
Xerox 1900,West,8.56,3.852,0.0,Office Supplies,10/3/2016
Xerox 1891,West,97.82,45.9754,0.0,Office Supplies,10/3/2016
Xerox 1930,West,31.104,11.2752,0.2,Office Supplies,9/9/2017
Belkin 7-Outlet SurgeMaster Home Series,West,11.176,0.838200000000001,0.2,Office Supplies,9/9/2017
Avery 518,South,5.04,1.764,0.2,Office Supplies,3/12/2015
"Tenex Chairmat w/ Average Lip, 45"" x 53""",Central,242.176,-302.72,0.6,Furniture,11/29/2016
Global Adaptabilities Conference Tables,East,337.176,-118.0116,0.4,Furniture,6/14/2016
Newell 344,West,13.344,1.0008,0.2,Office Supplies,12/3/2017
Memorex Micro Travel Drive 16 GB,West,76.752,10.5534,0.2,Technology,12/3/2017
Memorex Micro Travel Drive 16 GB,West,102.336,14.0712,0.2,Technology,12/3/2017
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",West,10.32,3.741,0.2,Office Supplies,12/3/2017
"Elite 5"" Scissors",West,47.32,5.91499999999999,0.2,Office Supplies,12/3/2017
Staple-based wall hangings,West,23.376,7.0128,0.2,Furniture,12/3/2017
"Eldon Image Series Desk Accessories, Burgundy",West,16.72,3.344,0.2,Furniture,12/3/2017
DAX Two-Tone Silver Metal Document Frame,West,16.192,4.6552,0.2,Furniture,12/3/2017
Xerox 1931,West,32.4,15.552,0.0,Office Supplies,8/16/2016
Newell 327,South,19.89,5.3703,0.0,Office Supplies,12/25/2016
Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,South,399.98,171.9914,0.0,Technology,12/25/2016
"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",South,343.85,137.54,0.0,Furniture,12/25/2016
Xerox 1906,South,106.32,49.9704,0.0,Office Supplies,12/25/2016
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,East,13.92,4.35,0.2,Office Supplies,7/23/2017
Ibico Standard Transparent Covers,East,82.4,40.376,0.0,Office Supplies,6/21/2017
Zipper Ring Binder Pockets,East,6.24,3.0576,0.0,Office Supplies,6/21/2017
Xerox 1908,East,447.84,219.4416,0.0,Office Supplies,6/21/2017
Belkin Premiere Surge Master II 8-outlet surge protector,South,272.048,30.6053999999999,0.2,Office Supplies,8/13/2017
GBC DocuBind TL300 Electric Binding System,South,1614.582,-1237.8462,0.7,Office Supplies,8/13/2017
Staples,South,24.32,9.12,0.2,Office Supplies,8/13/2017
Maxell 4.7GB DVD-R 5/Pack,South,1.584,0.4752,0.2,Technology,8/13/2017
Eldon Radial Chair Mat for Low to Medium Pile Carpets,South,31.984,0.0,0.2,Furniture,8/13/2017
Colored Envelopes,South,14.76,4.797,0.2,Office Supplies,8/13/2017
Hon Olson Stacker Chairs,South,423.648,47.6604,0.2,Furniture,8/13/2017
Xerox 1886,Central,76.64,26.824,0.2,Office Supplies,11/7/2015
Staple envelope,Central,4.464,1.674,0.2,Office Supplies,10/15/2015
Avery Reinforcements for Hole-Punch Pages,Central,3.96,-6.93,0.8,Office Supplies,10/15/2015
Hoover Shoulder Vac Commercial Portable Vacuum,West,715.64,178.91,0.0,Office Supplies,7/30/2016
Hon 4060 Series Tables,West,268.704,6.71759999999998,0.2,Furniture,12/3/2016
Rogers Handheld Barrel Pencil Sharpener,West,21.92,5.9184,0.0,Office Supplies,12/3/2016
Acco Perma 4000 Stacking Storage Drawers,West,48.72,7.308,0.0,Office Supplies,12/3/2016
O'Sullivan Living Dimensions 2-Shelf Bookcases,West,205.666,-12.098,0.15,Furniture,12/3/2016
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Central,30.344,-31.8612,0.6,Furniture,4/28/2016
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",East,25.696,1.9272,0.2,Office Supplies,8/25/2017
Hewlett-Packard Desktjet 6988DT Refurbished Printer,East,3404.5,1668.205,0.0,Technology,6/17/2017
Kingston Digital DataTraveler 64GB USB 2.0,East,101.34,8.10719999999999,0.0,Technology,6/17/2017
"Global High-Back Leather Tilter, Burgundy",East,344.372,-93.4724,0.3,Furniture,11/20/2015
"Hunt PowerHouse Electric Pencil Sharpener, Blue",Central,30.384,3.79799999999999,0.2,Office Supplies,9/4/2017
Avery Premier Heavy-Duty Binder with Round Locking Rings,West,22.848,7.4256,0.2,Office Supplies,7/4/2015
Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,East,38.62,10.8136,0.0,Office Supplies,9/15/2017
Micro Innovations Wireless Classic Keyboard with Mouse,East,59.98,10.7964,0.0,Technology,9/15/2017
Avery Arch Ring Binders,East,174.3,81.921,0.0,Office Supplies,3/13/2017
Vtech CS6719,South,383.96,38.396,0.2,Technology,9/24/2017
Wilson Jones International Size A4 Ring Binders,South,15.57,-11.418,0.7,Office Supplies,9/24/2017
Avery Heavy-Duty EZD  Binder With Locking Rings,South,22.32,10.7136,0.0,Office Supplies,8/13/2016
Alphabetical Labels for Top Tab Filing,South,103.6,51.8,0.0,Office Supplies,8/13/2016
Maxell 4.7GB DVD+R 5/Pack,East,2.97,1.3365,0.0,Technology,11/20/2017
Apple iPhone 5S,East,569.99,170.997,0.0,Technology,11/20/2017
Tensor Brushed Steel Torchiere Floor Lamp,East,50.97,9.1746,0.0,Furniture,11/20/2017
Safco Drafting Table,Central,298.116,-4.25880000000004,0.3,Furniture,7/25/2017
Newell 319,East,59.52,17.856,0.0,Office Supplies,3/25/2016
Bevis Steel Folding Chairs,West,230.28,23.028,0.2,Furniture,7/15/2016
Xerox 1909,West,105.52,34.294,0.2,Office Supplies,7/15/2016
Staple envelope,West,23.36,11.68,0.0,Office Supplies,8/17/2017
OtterBox Defender Series Case - Samsung Galaxy S4,West,71.976,8.99699999999999,0.2,Technology,8/17/2017
Xerox 1962,West,8.56,3.852,0.0,Office Supplies,8/17/2017
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",West,13.92,4.872,0.2,Office Supplies,8/17/2017
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,West,2518.29,654.7554,0.0,Office Supplies,8/17/2017
Standard Rollaway File with Lock,West,540.57,140.5482,0.0,Office Supplies,8/17/2017
GBC Recycled Grain Textured Covers,West,221.056,77.3696,0.2,Office Supplies,8/17/2017
